"RAL Code","RAL Name","Description","Usage Tags","Mood Tags"
"RAL 7012","Basalt grey","RAL 7012 {0} ist ein dunkles, neutrales Grau, das an vulkanisches Gestein erinnert. Es ist ausgewogen, architektonisch wertvoll und vermittelt eine edle Beständigkeit. Sein natürliches Aussehen macht es perfekt für moderne Bauten und Infrastrukturprojekte, die einen starken Look verlangen. Es ist eine beliebte, geerdete Alternative zu Schwarz und bietet eine stabile Präsenz im Außenbau wie im modernen Innendesign. Ein Ton für langlebigen Charakter, der die Brücke zwischen Naturstein und zeitgenössischem Design schlägt.","ARCHITECTURE, INFRASTRUCTURE, CONSTRUCTION, OUTDOOR, RESTORATION","REFINED, GROUNDED, MODERN, MUTED, STABLE"
"RAL 7013","Brown grey","RAL 7013 {0} ist ein warmes, erdiges Grau mit braunen Untertönen, das für ein natürliches und würdevoll gealtertes Erscheinungsbild steht. Als klassischer Militär- und Restaurationston vermittelt es Tarnung, Integration und Bodenhaftung. Ideal für Fahrzeuge und ländliche Architektur, bietet es einen diskreten Effekt. Es steht für visuelle Zurückhaltung und eine authentische, ruhige Verbindung zur Umwelt, was jedem Objekt ein Gefühl von Stabilität und unaufdringlicher Verlässlichkeit verleiht.","RESTORATION, LANDSCAPING, MILITARY, ARCHITECTURE, OUTDOOR","EARTHY, MUTED, NATURAL, GROUNDED, DISCREET"
"RAL 7015","Slate grey","RAL 7015 {0} ist ein dunkles, kühles Grau mit blau-violetten Nuancen, das an natürlichen Schiefer erinnert. Es ist elegant, traditionell und vermittelt Klasse, Zeitlosigkeit und strukturelle Widerstandskraft. Oft für Dächer und Industriebeschichtungen genutzt, ist es eine beständige Wahl für eine verfeinerte Ästhetik. Ein Standard für klassische Integrität, der in der modernen Architektur eine kühle und professionelle Präsenz bietet. Ein Look für zeitlose Raffinesse und eine stabile, prestigeträchtige Ausstrahlung.","ARCHITECTURE, INDUSTRIAL, ROOFING, INFRASTRUCTURE, PRODUCT_DESIGN","CLASSIC, STABLE, COOL, PROFESSIONAL, REFINED"
"RAL 7016","Anthracite grey","RAL 7016 {0} ist der unangefochtene Star der modernen Architektur. Dieses sehr dunkle Grau mit leichtem Blauanteil grenzt fast an Schwarz und wird für Fensterrahmen, Türen und Fassaden geliebt. Es vermittelt Modernität, Hochwertigkeit und minimale Eleganz. Ideal für Produktdesign und Stadtmöbel, bietet es einen glatten und edlen Charakter. Ein Look für prestigeträchtige Strukturen, der jedes Gebäude oder Produkt sofort exklusiv und zeitgemäß wirken lässt – der Inbegriff von moderner Eleganz und dunkler Raffinesse.","ARCHITECTURE, PRODUCT_DESIGN, INTERIORS, INDUSTRIAL, TRANSPORTATION","SLEEK, MODERN, MINIMAL, DARK, REFINED"
"RAL 7021","Black grey","RAL 7021 {0} ist ein ultra-dunkles Grau, das fast schwarz wirkt und maximale Kontraste ohne die Härte von tiefem Schwarz bietet. Es vermittelt Tiefe, Anspruch und strukturelle Moderne. Genutzt im Industriedesign und der gehobenen Architektur, bietet es einen formellen Charakter. Ideal für architektonische Details und Premium-Geräte, suggeriert es eine verfeinerte und autoritäre Dunkelheit. Ein Ton für prestigeträchtige Designs, die eine formelle und minimale Ästhetik in einem tiefen, fast schwarzen Gewand suchen.","AUTOMOTIVE, INDUSTRIAL, ARCHITECTURE, INTERIORS, EQUIPMENT","DARK, FORMAL, MODERN, MINIMAL, TECHNICAL"
"RAL 7022","Umbra grey","RAL 7022 {0} ist ein dunkles, leicht bräunliches Grau mit geringer Reflexion, das den organischen Ton von Umbra-Pigmenten einfängt. Es ist anspruchsvoll, organisch und vermittelt Geschichte, Dauerhaftigkeit und geerdete Wärme. Oft bei Restaurationen und im Outdoor-Bereich zu sehen, bietet es einen gedeckten Charakter für Umgebungen, die Subtilität verlangen. Ideal für historische Anwesen und stimmungsvolle Interieurs, steht es für eine diskrete Professionalität und eine ehrliche, stille Kraft, die jedes Design stabil und naturverbunden wirken lässt.","MILITARY, OUTDOOR, RESTORATION, INFRASTRUCTURE, INDUSTRIAL","MUTED, RUGGED, SUBDUED, DISCREET, EARTHY"
"RAL 7023","Concrete grey","RAL 7023 {0} ist ein mittleres Grau mit einer warmen, neutralen Optik, die gealterte urbane Oberflächen imitiert. Es ist in der Stadtgestaltung und Industrie verbreitet, wo funktionale Neutralität gefragt ist. Ideal für die Integration von Bauten in eine Betonumgebung, vermittelt es bauliche Integrität und urbane Tarnung. Geerdet und modern, steht es für eine saubere Professionalität und eine stabile industrielle Präsenz. Ein Standard für moderne Strukturen, die eine sachliche und verlässliche Ausstrahlung in der Architektur suchen.","ARCHITECTURE, INDUSTRIAL, INFRASTRUCTURE, URBAN_DESIGN, EQUIPMENT","NEUTRAL, FUNCTIONAL, MODERN, CLEAN, GROUNDED"
"RAL 7024","Graphite grey","RAL 7024 {0} ist ein reiches, dunkles Grau mit feinen blauen Nuancen und einem modernen Flair. Es erinnert an Graphit und vermittelt technische Präzision, Eleganz und Zeitgeist. Genutzt für hochwertige Möbel und Premium-Produkte, versprüht es eine professionelle Ästhetik. Ideal für Industrietore und Elektronikgehäuse, bietet es einen verfeinerten Charakter. Ein Ton für technische Genauigkeit und eine dunkle Präsenz, die jedes Produkt oder Gebäude technisch perfekt und unbestreitbar edel wirken lässt.","ARCHITECTURE, PRODUCT_DESIGN, FURNITURE, INTERIORS, EQUIPMENT","REFINED, MODERN, TECHNICAL, DARK, PROFESSIONAL"
"RAL 7026","Granite grey","RAL 7026 {0} ist ein dunkles, kühles Grau mit steiniger Qualität, das Autorität, Beständigkeit und fachliche Stärke vermittelt. Es ist tief, prestigeträchtig und ideal für Fassadenverkleidungen, die einen dezenten, langlebigen Ton brauchen. Häufig in der Konzernarchitektur genutzt, steht es für kühle Stabilität und technische Dauerhaftigkeit. Es suggeriert eine diskrete Integrität und eine tiefe Professionalität. Ein Ton für technische Beständigkeit und einen angesehenen Charakter, der in moderner Architektur geerdet und tief wirkt.","ARCHITECTURE, INFRASTRUCTURE, OUTDOOR, INDUSTRIAL, PRODUCT_DESIGN","COOL, DISCREET, GROUNDED, TECHNICAL, DURABLE"
"RAL 7030","Stone grey","RAL 7030 {0} ist ein mittelhelles Grau mit einem warmen, natürlichen Unterton, das als klassischer Neutralton dient. Es ist unaufdringlich, stabil und vermittelt strukturelle Einfachheit und geerdete Wärme. Oft bei Fassaden und im allgemeinen Bauwesen genutzt, bietet es eine nahbare Ästhetik, die perfekt mit Stein und Mauerwerk harmoniert. Ideal für Stadtmöbel und den Außenbereich, steht es für klassische Stabilität und eine sanfte, neutrale Präsenz, die jedes Design ruhig und verlässlich abrundet.","ARCHITECTURE, INTERIORS, OUTDOOR, FURNITURE, INFRASTRUCTURE","WARM, GROUNDED, NATURAL, SOFT, NEUTRAL"
"RAL 7031","Blue grey","RAL 7031 {0} ist ein mittel-dunkles Grau mit deutlichem Blauanteil, das ein kühles, technisches und professionelles Gefühl erzeugt. Als Industriestandard für Maschinen und Werkstattböden vermittelt es Ingenieurskunst und funktionale Sauberkeit. Es versprüht eine moderne Ästhetik, die Ordnung und technische Verlässlichkeit signalisiert. Eingesetzt im Transportwesen und in Industriehallen, bietet es einen balancierten Charakter. Ein Ton für technische Moderne und eine fachlich saubere Präsenz, die in urbanen und industriellen Welten für Stärke steht.","TRANSPORTATION, INDUSTRIAL, ARCHITECTURE, INTERIORS, EQUIPMENT","COOL, TECHNICAL, MODERN, PROFESSIONAL, CLEAN"
"RAL 7032","Pebble grey","RAL 7032 {0} ist ein helles Beige-Grau mit einem weichen, warmen und natürlichen Ton. Es ist ein allgegenwärtiger Standard für technische Geräte und Schaltschränke und vermittelt Sauberkeit, Neutralität und nahbare Wärme. Dezent und nicht ablenkend, ist es in der Inneneinrichtung und bei Fassadenrenovierungen beliebt, wo es Wärme ohne starke Eigenfarbe spendet. Ideal für Büros und architektonische Hintergründe, bietet es einen weichen Charakter für eine nahbare strukturelle Ästhetik in modernen wie klassischen Räumen.","INTERIOR_DESIGN, ARCHITECTURE, FURNITURE, PRODUCT_DESIGN, RESTORATION","SOFT, WARM, SUBTLE, NEUTRAL, APPROACHABLE"
"RAL 7033","Cement grey","RAL 7033 {0} ist ein gedecktes Grün-Grau, das an frischen Beton und Mörtel erinnert. Es ist utilitaristisch, industriell und steht für funktionale Neutralität und geerdete Stärke. Genutzt in der Infrastruktur und Restaurierung, vermittelt es die Ästhetik einer ehrlichen Konstruktion und verschmilzt natürlich mit Baustoffen. Ideal für Outdoor-Geräte und Industriearchitektur, bietet es einen natürlichen Charakter. Ein Ton für funktionale Bodenständigkeit und eine diskrete industrielle Präsenz, die in der Stadt und bei Restaurationen für Echtheit steht.","INFRASTRUCTURE, ARCHITECTURE, RESTORATION, OUTDOOR, EQUIPMENT","NATURAL, MUTED, FUNCTIONAL, GROUNDED, DISCREET"
"RAL 7034","Yellow grey","RAL 7034 {0} ist ein warmes, erdiges Grau mit feinen gelb-braunen Nuancen, die sich rustikal und doch neutral anfühlen. Es ist beliebt in der historischen Architektur und bei Restaurationen, da es einen natürlich gealterten Charme versprüht. Ideal für Fassaden und Innenräume, die eine weiche Wärme suchen, vermittelt es ein Gefühl von Geborgenheit und Licht. Ein nuancierter Neutralton, der perfekt mit Naturstein harmoniert und eine weiche strukturelle Integrität bietet, die jedem Raum eine gemütliche und verlässlich erdige Note verleiht.","RESTORATION, ARCHITECTURE, INTERIORS, FURNITURE, OUTDOOR","EARTHY, WARM, RUSTIC, NEUTRAL, MUTED"
"RAL 7035","Light grey","RAL 7035 {0} ist ein sehr helles, neutrales Grau mit exzellenter Lichtreflexion, das oft wie ein kühles Weiß wirkt. Es ist der Inbegriff für moderne Technikräume, Server-Racks und Industriemaschinen und vermittelt Effizienz, Sauberkeit und Fortschritt. Ideal für Büros und moderne Architektur, bietet es eine sterile, aber hochprofessionelle Ästhetik. Es suggeriert eine saubere Integrität und eine frische technische Präsenz. Ein Ton für High-Tech-Effizienz und eine klare Neutralität, die in jeder technischen Umgebung modern und verlässlich frisch wirkt.","INDUSTRIAL, INTERIORS, HEALTHCARE, EQUIPMENT, ARCHITECTURE","CLEAN, BRIGHT, NEUTRAL, FRESH, TECHNICAL"
"RAL 7036","Platinum grey","RAL 7036 {0} ist ein feines, mittleres Grau mit einem dezenten violetten Schimmer, der jedem Design einen Hauch Luxus und Modernität verleiht. Es ähnelt verwittertem Platin und vermittelt anspruchsvolle Neutralität und zeitgemäße Eleganz. In hochwertigen Interieurs und beim Produktdesign bietet es einen weichen, aber markanten Ton. Ideal für Möbel und Akzente, steht es für Wertigkeit und moderne Ästhetik. Ein Ton für elegante Strukturen, der jedes Produkt oder jeden Raum anspruchsvoll, modern und unbestreitbar fein wirken lässt.","INTERIOR_DESIGN, PRODUCT_DESIGN, BRANDING, FURNITURE, ARCHITECTURE","REFINED, SOFT, MODERN, ELEGANT, SUBTLE"
"RAL 7037","Dusty grey","RAL 7037 {0} ist ein mittleres Grau mit neutralem Herz, das an einen bewölkten Himmel oder den Ton von Staub erinnert. Es ist praktisch, funktional und bietet eine unaufdringliche Neutralität in industriellen Umgebungen. Ideal für Bodenbeschichtungen, Regale und Fassaden, vermittelt es Nutzwert und Bodenständigkeit. Es steht für eine stille Professionalität und eine verlässliche strukturelle Ruhe. Ein Ton für Designs, die visuelle Zurückhaltung und eine funktionale Basis in komplexen Umgebungen suchen, um Materialien ohne Ablenkung zu unterstützen.","INDUSTRIAL, INFRASTRUCTURE, ARCHITECTURE, EQUIPMENT, TRANSPORTATION","NEUTRAL, UNDERSTATED, PRACTICAL, MUTED, GROUNDED"
"RAL 7038","Agate grey","RAL 7038 {0} ist ein helles, ruhiges Grau mit feinem Grünstich, das einen frischen und modernen Charakter ausstrahlt. Es ist beliebt für Fensterrahmen und die Küstenarchitektur als weiche, luftige Alternative zu Weiß oder Anthrazit. Es vermittelt Leichtigkeit, Eleganz und eine ruhige Atmosphäre. Ideal für Möbel und Innenräume, bietet es eine zeitgemäße Weichheit. Ein Ton für eine feine und klare Struktur, der jedem Gebäude oder Produkt eine luftige Note verleiht und in der modernen Gestaltung wie in der Restauration gleichermaßen ruhig wirkt.","ARCHITECTURE, INTERIORS, PRODUCT_DESIGN, FURNITURE, RESTORATION","FRESH, SOFT, MODERN, SUBTLE, CALM"
"RAL 7039","Quartz grey","RAL 7039 {0} ist ein dunkles, warmes Grau mit einem bräunlichen Kern, das echten Naturstein nachempfunden ist. Es wirkt warm, geerdet und vermittelt natürliche Stärke und Stabilität. Es harmoniert prächtig mit Holz und Stein und bietet eine diskrete, neutrale Präsenz. Ideal für Böden und Fassadenplatten, versprüht es eine gedeckte Wärme. Ein Ton für langlebige strukturelle Integrität, perfekt für Projekte, die ein anspruchsvolles, erdiges Grau mit einer soliden Ausstrahlung suchen, das sowohl modern als auch natürlich wirkt.","ARCHITECTURE, INTERIORS, RESTORATION, PRODUCT_DESIGN, OUTDOOR","WARM, GROUNDED, MUTED, NEUTRAL, STABLE"
"RAL 7040","Window grey","RAL 7040 {0} ist ein neutrales, mittelhelles Grau, das als Standard für Fensterrahmen und strukturelle Details dient. Es bietet professionelle Neutralität und Anpassungsfähigkeit, ohne den Blick auf sich zu ziehen, und vermittelt Ordnung und Klarheit. Als Klassiker für Profile und Glasversiegelungen sorgt es für ein sauberes Erscheinungsbild. Die ideale Wahl für Industriemöbel und Architektur, wenn eine sachliche Basis gefragt ist, die die ästhetische Balance moderner wie traditioneller Gebäude unterstützt und für Ruhe sorgt.","ARCHITECTURE, INFRASTRUCTURE, INDUSTRIAL, INTERIORS, FURNITURE","NEUTRAL, ADAPTABLE, PROFESSIONAL, CLEAN, UNDERSTATED"
"RAL 7042","Traffic grey A","RAL 7042 {0} A ist ein kühles, hell- bis mittelgraues Design, das für maximale Sichtbarkeit und funktionale Neutralität in der Verkehrsinfrastruktur sorgt. Es wirkt sauber und professionell gegen dunklen Asphalt und vermittelt Ordnung und technische Klarheit. Funktional und klar erkennbar, bietet es einen sachlichen Charakter für Leitsysteme und Barrieren. Ein Standard für die öffentliche Infrastruktur, der für visuelle Priorität und verlässliche Kommunikation in komplexen urbanen Räumen steht.","TRANSPORTATION, SIGNAGE, INDUSTRIAL, INFRASTRUCTURE, EQUIPMENT","NEUTRAL, VISIBLE, CLEAN, TECHNICAL, FUNCTIONAL"
"RAL 7043","Traffic grey B","RAL 7043 {0} B ist eine dunklere, gedecktere Version von {0} A für Projekte, die weniger Reflexion erfordern. Es wirkt diskret und baulich stark und vermittelt Stabilität und technische Definition. Ideal für Stadtmöbel, Schallschutzwände und Rahmenbauten, bietet es einen dunklen und funktionalen Charakter. Ein Ton für fachliche Stärke und eine unaufdringliche Präsenz, die in urbanen Großprojekten für visuelle Ordnung und Beständigkeit sorgt, wo strukturelle Stabilität und Zurückhaltung oberste Priorität haben.","INFRASTRUCTURE, INDUSTRIAL, TRANSPORTATION, ARCHITECTURE, EQUIPMENT","MUTED, DARK, FUNCTIONAL, TECHNICAL, DISCREET"
"RAL 7044","Silk grey","RAL 7044 {0} ist ein warmes, blasses Grau mit einem eleganten beige-farbenen Einschlag, das Interieurs und Möbeln eine sanfte Raffinesse verleiht. Es ist glatt, fein und beliebt als moderner Neutralton für das Gastgewerbe und edles Wohnen. Es vermittelt Luxus, Weichheit und eine saubere Ästhetik. Ideal für Wände und Textilien, bietet es einen warmen Charakter, der subtil und sauber bleibt. Ein Ton für zeitlose Neutralität und eine feine Professionalität, die in jedem anspruchsvollen Umfeld für eine einladende und moderne Eleganz sorgt.","INTERIORS, FURNITURE, ARCHITECTURE, HOSPITALITY, PRODUCT_DESIGN","SOFT, WARM, NEUTRAL, SUBTLE, CLEAN"
"RAL 7045","Telegrey 1","RAL 7045 {0} 1 ist ein kühles, helleres Grau mit historischem Hintergrund in der Technik, das einen sauberen und professionellen Ton setzt. Es ist sachlich, standardisiert und ideal für Schaltschränke und technische Gehäuse geeignet. Es vermittelt Konnektivität, Nutzen und moderne Neutralität. In minimalistischen Konzepten bietet es einen klaren Charakter. Ein Ton für technische Effizienz und eine fachliche Präsenz, die in High-Tech-Umgebungen und moderner Architektur für eine verlässliche industrielle Stabilität steht.","EQUIPMENT, PRODUCT_DESIGN, INDUSTRIAL, ARCHITECTURE, INTERIORS","CLEAN, COOL, MODERN, TECHNICAL, NEUTRAL"
"RAL 7046","Telegrey 2","RAL 7046 {0} 2 ist ein mittleres Grau mit feinem bläulichen Ton, das für eine klare, ausgewogene und robuste Optik steht. Genutzt in professionellen Settings und der Industrie, vermittelt es Struktur und fachliche Stärke. Es ist belastbar und verlässlich und bietet einen sauberen technischen Charakter. Ideal für Außenanlagen und das Transportwesen, steht es für Ordnung und visuelle Klarheit. Ein Ton für fachliche Balance und eine kühle Präsenz, die in urbanen und technischen Welten für eine authentische industrielle Stärke sorgt.","ARCHITECTURE, EQUIPMENT, INDUSTRIAL, TRANSPORTATION, PRODUCT_DESIGN","PROFESSIONAL, CLEAN, BALANCED, COOL, TECHNICAL"
"RAL 7047","Telegrey 4","RAL 7047 {0} 4 ist der hellste der Telegrey-Töne und bietet einen subtilen, luftigen und sauberen Charakter. Er ist modern, minimal und ideal für High-Tech-Umgebungen und Büroausstattungen geeignet. Er vermittelt Effizienz, Licht und ein Gefühl von optischer Weite. Oft in der Technologie und minimalistischen Interieurs genutzt, fördert er die Raumwirkung und strukturelle Klarheit. Ein Ton für luftige Eleganz und eine saubere Professionalität, der in zeitgemäßen technischen wie privaten Lifestyle-Produkten für moderne Effizienz steht.","INTERIORS, TECHNOLOGY, ARCHITECTURE, EQUIPMENT, PRODUCT_DESIGN","LIGHT, AIRY, CLEAN, MINIMAL, MODERN"
"RAL 7048","Pearl mouse grey","RAL 7048 {0} ist der Ort, an dem industrielle Stärke auf technologischen Glanz trifft. Es ist ein dynamisches Metallic-Grau, das sich unglaublich präzise und widerstandsfähig anfühlt, was es zum Favoriten für Fahrzeugteile und hochwertige Maschinen macht. Im Gegensatz zu Standard-Grautönen verleiht ihm das Metallic-Finish eine Tiefe, die das Licht einfängt und die Konturen eines Designs betont. Es vermittelt ein Gefühl von Langlebigkeit und moderner Ingenieurskunst und suggeriert, dass das Objekt für die Ewigkeit gebaut ist. Ein idealer Neutralton mit industrieller Raffinesse.","AUTOMOTIVE, ELECTRONICS, INDUSTRIAL_DESIGN, MACHINERY, DECORATIVE","METALLIC, DYNAMIC, INDUSTRIAL, PRECISE, RESISTANT"
"RAL 8000","Green brown","RAL 8000 {0} ist ein erdiger Braunton mit deutlichen grünen Nuancen, der an natürliche Wüstenböden und historische Tarnfarben erinnert. Er vermittelt Dauerhaftigkeit, Geschichte und einen robusten Outdoor-Charakter. Ideal für Restaurationen, Landschaftsbau und traditionelle Architektur, bietet er eine ehrliche Präsenz. Er steht für eine geerdete und rustikale Struktur, die mühelos mit ländlichen Landschaften verschmilzt. Ein Ton für natürliche Bodenständigkeit und eine warme Professionalität, die eine authentische Verbindung zur Geschichte und zur Natur verkörpert.","RESTORATION, LANDSCAPING, ARCHITECTURE, OUTDOOR, FURNITURE","EARTHY, NATURAL, GROUNDED, WARM, RUSTIC"
"RAL 8001","Ochre brown","RAL 8001 {0} ist ein warmes Gelbbraun, das an natürlichen Ton und sonnenverwöhnte Erde erinnert. Es wirkt einladend, rustikal und vermittelt ein Gefühl von Erbe und Vertrautheit. Weit verbreitet in der Architektur und bei edlen Möbeln, steht es für Wärme, Geschichte und natürliche Sanftheit. Ideal für Fassaden und traditionelles Design, bietet es einen weichen Charakter. Ein Ton für historische Wärme und eine natürliche Präsenz, die in jedem Projekt für Geborgenheit und eine verlässliche, geerdete Ästhetik sorgt.","ARCHITECTURE, RESTORATION, INTERIORS, FURNITURE, CULTURAL","WARM, RUSTIC, HISTORIC, NATURAL, SOFT"
"RAL 8002","Signal brown","RAL 8002 {0} ist ein mittleres Rotbraun, entwickelt für hohe Sichtbarkeit und Nutzen in der Beschilderung. Es verbindet funktionale Stärke mit einem warmen, erdigen Ton und imitiert das Aussehen von Naturholz und Boden. Genutzt in der Infrastruktur und bei Geräten, vermittelt es Verlässlichkeit und entschlossene Funktion. Es steht für Wärme und Präsenz und ist die ideale Wahl, wenn in öffentlichen oder industriellen Räumen Erdigkeit und gute Erkennbarkeit gleichermaßen gefragt sind. Ein Ton für verlässliche strukturelle Arbeit.","SIGNAGE, EQUIPMENT, INFRASTRUCTURE, INDUSTRIAL, TRANSPORTATION","WARM, VISIBLE, FUNCTIONAL, BOLD, EARTHY"
"RAL 8003","Clay brown","RAL 8003 {0} ist ein warmes Braun, inspiriert von natürlichem Lehm und Terrakotta. Es wirkt erdig, handwerklich und bietet einen organischen, geerdeten Effekt in der Architektur und im Design. Ideal für Restaurationen und historische Baustoffe, vermittelt es ein Gefühl von Meisterschaft und Tradition. Es suggeriert einen natürlichen Charakter, der wunderbar mit anderen Naturmaterialien harmoniert. Ein Ton für warme Bodenständigkeit und eine rustikale Professionalität, die eine ehrliche Verbindung zur Umwelt und zur Baugeschichte verkörpert.","ARCHITECTURE, RESTORATION, FURNITURE, INTERIORS, OUTDOOR","NATURAL, EARTHY, WARM, GROUNDED, RUSTIC"
"RAL 8004","Copper brown","RAL 8004 {0} ist ein sattes Rotbraun mit viel Wärme, das an verwittertes Kupfer oder traditionelles Metallhandwerk erinnert. Es vermittelt industrielle Stärke, Erbe und eine edle metallische Ästhetik. Genutzt für Dächer, Fassaden und hochwertiges Design, suggeriert es Beständigkeit und klassische Stabilität. Ideal für architektonische Details, bietet es einen erdigen und reichen Charakter. Ein Ton für klassische Wärme und eine ehrliche Präsenz, der jedem Projekt eine Note von industrieller Eleganz und dauerhafter Wertigkeit verleiht.","ARCHITECTURE, RESTORATION, ROOFING, INTERIORS, PRODUCT_DESIGN","WARM, RICH, CLASSIC, METALLIC, EARTHY"
"RAL 8007","Fawn brown","RAL 8007 {0} ist ein weiches Braun mit subtiler Wärme, das an das natürliche Fell eines Rehes erinnert. Es wirkt naturverbunden, sanft und vermittelt ein Gefühl von Tradition und Ruhe. Passend für Möbel, Interieurs und historische Bauten, strahlt es einen vertrauten Ton aus. Ideal für Restaurationen und Outdoor-Gear, bietet es einen weichen Charakter. Ein Ton für wohlige Wärme und eine diskrete Präsenz, die eine authentische und stille Verbindung zur Natur und eine klassische Ästhetik in jedes Design bringt.","FURNITURE, INTERIORS, RESTORATION, ARCHITECTURE, PRODUCT_DESIGN","SOFT, WARM, CLASSIC, FAMILIAR, MUTED"
"RAL 8008","Olive brown","RAL 8008 {0} ist ein dunkles, grünliches Braun, das an Rinde oder Oliven erinnert – ideal für Tarnung und natürliche Harmonie. Es wirkt erdig, reichhaltig und bietet eine organische Struktur, die Tiefe und Robustheit vermittelt. Weit verbreitet im Outdoor-Bereich und in der ländlichen Architektur, steht es für funktionale Widerstandsfähigkeit und Diskretion. Ein Ton für eine geerdete und fachliche Präsenz, der in der Natur wie an Fassaden eine starke, unaufdringliche Kraft entfaltet. Ein Standard für echtes, organisches Design im harten Einsatz.","MILITARY, OUTDOOR, RESTORATION, ARCHITECTURE, INDUSTRIAL","EARTHY, MUTED, RUGGED, DISCREET, FUNCTIONAL"
"RAL 8011","Nut brown","RAL 8011 {0} ist ein tiefes, warmes Braun – das klassische 'Schokoladenbraun'. Es vermittelt Reichtum, Wärme und Verlässlichkeit und ist der Standard für Holzoptiken, Möbel und Fenster. Ideal für Türen und Tore, schafft es ein Gefühl von Komfort und Stabilität. Es suggeriert einen geerdeten und traditionellen Charakter, der unter jedem Licht hochwertig bleibt. Ein Ton für behagliche Beständigkeit und eine natürliche Professionalität, perfekt für Interieurs, die eine klassische, satte und wohnliche Ausstrahlung suchen.","FURNITURE, INTERIORS, PRODUCT_DESIGN, ARCHITECTURE, RESTORATION","WARM, RICH, NATURAL, GROUNDED, TRADITIONAL"
"RAL 8012","Red brown","RAL 8012 {0} ist ein kräftiges Braun mit starken Rotanteilen, das an edles Mahagoni oder gebrannten Stein erinnert. Es steht für Dauerhaftigkeit, Erbe und industrielle Substanz. Genutzt in der Industrie, bei Fassaden und Restaurationen, suggeriert es Stabilität und Kraft. Ideal für schwere Metallarbeiten und ländliche Bauten, bietet es einen starken Charakter. Ein Ton für erdige Stärke und eine traditionelle Präsenz, die jedem Projekt eine Note von industrieller Macht und rustikaler Verlässlichkeit verleiht.","INDUSTRIAL, RESTORATION, INTERIORS, ARCHITECTURE, FURNITURE","STRONG, WARM, EARTHY, TRADITIONAL, GROUNDED"
"RAL 8014","Sepia brown","RAL 8014 {0} ist ein dunkles, gedecktes Braun mit einem kühlen Einschlag, das an alte Fotografien oder dunklen Boden erinnert. Es wirkt neutral, erdend und vermittelt Geschichte und Stabilität. Ideal für die harmonische Integration von Bauten in die Landschaft oder für klassische Oberflächen im Design, bietet es einen zurückhaltenden Charakter. Eine vornehme Wahl für Zäune und kulturelle Designs, die eine stille und formelle Präsenz verlangen. Ein Ton für historische Wärme und eine ruhige, sachliche Professionalität in Architektur und Restauration.","ARCHITECTURE, PRODUCT_DESIGN, RESTORATION, INTERIORS, CULTURAL","CLASSIC, MUTED, FORMAL, WARM, DISCREET"
"RAL 8015","Chestnut brown","RAL 8015 {0} ist ein reiches, rötliches Glanzbraun, das natürliche Holztöne und organische Texturen feiert. Es wirkt elegant, natürlich und verleiht jedem Design eine Note von Tiefe und Reichtum. Beliebt bei Möbeln, Restaurationen und Details, vermittelt es Qualität und Bodenhaftung. Ideal für Türen und edle Oberflächen, bietet es einen natürlichen Charakter. Ein Ton für warme Reichhaltigkeit und eine traditionelle Präsenz, die jedes Projekt veredelt und für ein klassisches, wertvolles und verlässlich natürliches Erscheinungsbild sorgt.","FURNITURE, INTERIORS, RESTORATION, ARCHITECTURE, CULTURAL","WARM, NATURAL, RICH, TRADITIONAL, GROUNDED"
"RAL 8016","Mahogany brown","RAL 8016 {0} ist ein tiefes Rotbraun, das die Optik des edlen Holzes perfekt nachahmt. Es vermittelt Eleganz, Tiefe und eine formelle Beständigkeit. Beliebt in Büros, bei Luxusmöbeln und Restaurationen, bietet es ein verfeinertes Finish. Ideal für Säulen und hochwertige Innenausbauten, suggeriert es eine autoritäre und stabile Art. Ein Ton für anspruchsvolle Tiefe und eine feine Professionalität, die in jeder Umgebung für eine seriöse, klassische und unbestreitbar wertvolle strukturelle Integrität sorgt.","FURNITURE, INTERIORS, ARCHITECTURE, PRODUCT_DESIGN, RESTORATION","ELEGANT, DEEP, WARM, CLASSIC, REFINED"
"RAL 8017","Chocolate brown","RAL 8017 {0} ist ein dunkles, kühles Braun mit einer vielseitigen Reichhaltigkeit. Es ist ein Liebling der Architektur für Fensterrahmen, Dachrinnen und Fassaden, da es neutral und nahbar wirkt. Es vermittelt moderne Erdigkeit und Wärme und harmoniert prächtig mit hellen Putzfassaden. Ideal für minimalistische Designs und Möbel, bietet es einen feinen Charakter. Ein Ton für geerdete Wärme und eine dezente Professionalität, der in der modernen Gestaltung wie in der Restauration gleichermaßen verlässlich und anspruchsvoll wirkt.","ARCHITECTURE, INTERIORS, FURNITURE, PRODUCT_DESIGN, RESTORATION","DARK, WARM, SUBTLE, GROUNDED, REFINED"
"RAL 8019","Grey brown","RAL 8019 {0} ist ein kühles, gedecktes Braun mit einem vornehmen Graustich, das für Zurückhaltung und industrielle Ausdauer steht. Es ist die anspruchsvolle Alternative zu Schwarz für moderne Architektur und Metallarbeiten. Es vermittelt Tiefe, Stabilität und edle Eleganz. Ideal für hochwertiges Industriedesign und Restaurationen, bietet es einen kühlen Charakter. Ein Ton für gedeckte Eleganz und eine geerdete Professionalität, perfekt für Projekte, die einen Look suchen, der unterstrichen, modern und unbestreitbar langlebig wirkt.","INDUSTRIAL, RESTORATION, ARCHITECTURE, EQUIPMENT, FURNITURE","MUTED, COOL, DISCREET, GROUNDED, FUNCTIONAL"
